id,date,confirmed,deaths,recovered,tests,vaccines,people_vaccinated,people_fully_vaccinated,hosp,icu,vent,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,elderly_people_protection,government_response_index,stringency_index,containment_health_index,economic_support_index,administrative_area_level,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,latitude,longitude,population,iso_alpha_3,iso_alpha_2,iso_numeric,iso_currency,key_local,key_google_mobility,key_apple_mobility,key_jhu_csse,key_nuts,key_gadm
d9ccc2c9,2020-06-02,31832,1437,12401,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,81.25,87.04,82.14,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-06-03,33353,1524,13419,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,81.25,87.04,82.14,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-06-04,35120,1589,14084,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,81.25,87.04,82.14,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-06-05,36635,1669,14959,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,81.25,87.04,82.14,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-06-06,38027,1740,15454,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,81.25,87.04,82.14,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-06-07,39236,1818,16386,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,81.25,87.04,82.14,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-06-08,40719,1896,17389,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,81.25,87.04,82.14,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-06-09,42078,1980,17933,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,81.25,87.04,82.14,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-06-10,43682,2058,18987,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,81.25,87.04,82.14,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-06-11,45212,2142,19630,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,81.25,87.04,82.14,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-06-12,46858,2229,20496,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,81.25,87.04,82.14,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-06-13,48746,2315,21194,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,81.25,87.04,82.14,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-06-14,50940,2437,21650,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,81.25,87.04,82.14,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-06-15,53065,2544,21999,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,81.25,87.04,82.14,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-06-16,54934,2663,22516,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,81.25,87.04,82.14,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-06-17,57049,2780,23497,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,81.25,87.04,82.14,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-06-18,60220,2917,24596,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,81.25,87.04,82.14,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-06-19,63280,3036,25854,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,81.25,87.04,82.14,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-06-20,65637,3162,27226,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,81.25,87.04,82.14,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-06-21,68656,3312,28781,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,81.25,87.04,82.14,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-06-22,71188,3461,30087,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,81.25,87.04,82.14,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-06-23,73577,3606,31475,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,81.25,87.04,82.14,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-06-24,77118,3760,33050,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,81.25,87.04,82.14,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-06-25,80604,3911,34976,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,81.25,87.04,82.14,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-06-26,84447,4062,36941,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,81.25,87.04,82.14,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-06-27,88598,4216,38387,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,81.25,87.04,82.14,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-06-28,91776,4365,40166,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,81.25,87.04,82.14,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-06-29,95050,4530,41902,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,81.25,87.04,82.14,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-06-30,97853,4696,44049,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,81.25,87.04,82.14,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-07-01,102016,4858,45684,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,81.25,87.04,82.14,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-07-02,106117,5038,47056,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,81.25,87.04,82.14,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-07-03,109511,5231,48417,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,81.25,87.04,82.14,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-07-04,113402,5389,49883,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,81.25,87.04,82.14,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-07-05,117124,5574,51202,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,81.25,87.04,82.14,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-07-06,120294,5780,53818,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,81.25,87.04,82.14,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-07-07,124507,6008,55799,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,81.25,87.04,82.14,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-07-08,128651,6215,57765,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,81.25,87.04,82.14,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-07-09,133988,6439,60345,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,81.25,87.04,82.14,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-07-10,140789,6655,63123,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,81.25,87.04,82.14,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-07-11,145375,6883,65446,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,81.25,87.04,82.14,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-07-12,150459,7106,67336,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,81.25,87.04,82.14,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-07-13,154291,7374,69850,,,,,,,,3,2,2,4,1,2,2,4,2,2,2,4,0,3,81.25,87.04,82.14,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-07-14,159913,7612,72532,,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,3,81.25,87.04,82.14,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-07-15,165184,7870,75495,,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,3,81.25,87.04,82.14,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-07-16,173221,8128,79016,,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-07-17,182149,8432,82722,,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-07-18,190709,8711,87127,,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-07-19,197287,8979,91424,,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-07-20,204013,9256,94500,,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-07-21,211044,9594,97095,,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-07-22,218435,9910,99316,,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-07-23,226380,10232,104212,,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-07-24,233548,10560,108909,,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-07-25,240802,10864,114447,,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-07-26,248983,11182,118783,,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-07-27,257109,11522,125723,,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-07-28,267393,11865,131915,,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-07-29,276063,12218,138011,,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-07-30,286027,12602,143928,,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-07-31,295516,12961,149799,,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-08-01,306189,13290,156492,1611190,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-08-02,317659,13616,162493,1649548,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-08-03,327857,13985,168577,1688112,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-08-04,334986,14310,174775,1727367,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-08-05,345720,14646,180294,1767915,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-08-06,357716,14991,185784,1810782,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-08-07,367200,15343,191350,1864069,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-08-08,376875,15726,196852,1902307,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-08-09,387485,16073,204229,1925588,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-08-10,397628,16401,211774,1961006,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-08-11,410458,16754,220036,2004383,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-08-12,422522,17055,228761,2051465,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-08-13,433809,17402,238577,2095545,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-08-14,445115,17703,248280,2141789,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-08-15,456693,18010,260554,2184713,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-08-16,468337,18316,272236,2225388,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-08-17,476664,18618,285378,2259743,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-08-18,489127,18941,295286,2299226,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-08-19,502181,19276,307959,2337241,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-08-20,513722,19576,320106,2374898,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-08-21,522141,19896,329414,2409706,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-08-22,533106,20175,339594,2450441,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-08-23,541150,20453,352648,2474417,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-08-24,551696,20749,362537,2508972,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-08-25,562129,21046,373576,2546147,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-08-26,572272,21313,384567,2582612,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-08-27,582025,21621,394780,2619712,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-08-28,590524,21914,406229,2654983,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
